date,branch_id,branch_name,city,total_orders,total_customers,dine_in_orders,takeaway_orders,gross_revenue,discount_amount,net_revenue,food_cost,packaging_cost,labor_cost,overhead_cost,marketing_cost,total_cost,gross_profit,gross_margin_pct,avg_order_value,avg_prep_time_min,complaints_count,refunds_amount
2025-02-21,B004,Falcon QSR Rawalpindi,Rawalpindi,239,260,122,117,181025.0,12142.45,168882.55,135224.07,14637.0,198.63,147.87,3844.54,154671.78,14210.78,0.0841,706.62,14.69,4,619.66
2025-02-22,B004,Falcon QSR Rawalpindi,Rawalpindi,318,346,174,144,268715.0,16284.06,252430.94,202994.24,19802.0,206.56,137.04,2740.68,228370.32,24060.62,0.0953,793.81,17.27,4,2489.8
2025-02-23,B004,Falcon QSR Rawalpindi,Rawalpindi,277,293,148,129,195260.0,6905.78,188354.22,145505.02,15437.0,204.26,138.51,3630.79,167108.09,21246.13,0.1128,679.98,16.74,6,2192.5
2025-02-24,B004,Falcon QSR Rawalpindi,Rawalpindi,282,316,138,144,247610.0,12654.93,234955.07,187811.99,18623.0,179.76,143.68,7877.32,216019.15,18935.91,0.0806,833.17,16.13,4,1383.4
2025-02-25,B004,Falcon QSR Rawalpindi,Rawalpindi,256,269,128,128,206825.0,10960.86,195864.14,154049.78,16205.0,197.03,138.1,7983.47,179448.59,16415.55,0.0838,765.09,10.37,8,875.21
2025-02-26,B004,Falcon QSR Rawalpindi,Rawalpindi,268,295,138,130,177435.0,11867.51,165567.49,133271.08,14810.0,188.67,138.89,5864.89,155894.98,9672.51,0.0584,617.79,15.89,8,1621.45
2025-02-27,B004,Falcon QSR Rawalpindi,Rawalpindi,250,267,126,124,198265.0,3929.12,194335.88,146637.65,14752.0,182.39,140.13,5779.5,168655.24,25680.65,0.1321,777.34,12.84,5,1163.56
2025-02-28,B004,Falcon QSR Rawalpindi,Rawalpindi,240,263,96,144,178595.0,10597.1,167997.9,133285.54,16483.0,207.84,141.93,7300.15,157761.83,10236.07,0.0609,699.99,15.24,3,343.37
2025-03-01,B004,Falcon QSR Rawalpindi,Rawalpindi,381,397,157,224,278170.0,17925.75,260244.25,208784.52,23884.0,198.41,141.63,0.0,235603.62,24640.63,0.0947,683.06,15.94,7,2595.06
2025-03-02,B004,Falcon QSR Rawalpindi,Rawalpindi,357,369,157,200,246255.0,13092.45,233162.55,176542.77,21617.0,197.8,144.38,0.0,201141.47,32021.08,0.1373,653.12,19.99,6,2639.52
2025-03-03,B004,Falcon QSR Rawalpindi,Rawalpindi,307,333,136,171,266985.0,12097.91,254887.09,198423.38,21147.0,175.82,143.36,0.0,222265.77,32621.32,0.128,830.25,15.15,8,2376.21
2025-03-04,B004,Falcon QSR Rawalpindi,Rawalpindi,287,310,133,154,243100.0,7518.91,235581.09,180355.13,18687.0,184.85,136.17,0.0,200274.72,35306.37,0.1499,820.84,13.5,3,911.57
2025-03-05,B004,Falcon QSR Rawalpindi,Rawalpindi,280,296,118,162,267435.0,12602.44,254832.56,201976.81,20719.0,194.93,144.44,0.0,225117.72,29714.84,0.1166,910.12,13.9,5,2082.53
2025-03-06,B004,Falcon QSR Rawalpindi,Rawalpindi,274,295,124,150,246255.0,15518.33,230736.67,185667.15,18159.0,188.57,143.78,0.0,204594.85,26141.82,0.1133,842.1,15.72,5,436.35
2025-03-07,B004,Falcon QSR Rawalpindi,Rawalpindi,258,276,113,145,217200.0,6612.18,210587.82,159900.27,17247.0,188.64,145.06,0.0,179420.38,31167.45,0.148,816.23,13.59,4,1939.41
2025-03-08,B004,Falcon QSR Rawalpindi,Rawalpindi,323,341,144,179,304625.0,7789.77,296835.23,228393.95,22950.0,187.69,136.71,0.0,254018.09,42817.15,0.1442,918.99,13.57,3,2349.74
2025-03-09,B004,Falcon QSR Rawalpindi,Rawalpindi,376,408,171,205,277295.0,9727.97,267567.03,205094.79,23510.0,204.73,141.46,0.0,230367.3,37199.73,0.139,711.61,15.22,8,1416.32
2025-03-10,B004,Falcon QSR Rawalpindi,Rawalpindi,286,303,127,159,248370.0,13868.81,234501.19,187207.81,19324.0,190.31,143.08,0.0,208821.6,25679.59,0.1095,819.93,18.24,3,1956.4
2025-03-11,B004,Falcon QSR Rawalpindi,Rawalpindi,263,286,118,145,196450.0,11510.18,184939.82,147047.55,16740.0,198.88,142.66,0.0,165624.71,19315.1,0.1044,703.19,16.53,11,1495.62
2025-03-12,B004,Falcon QSR Rawalpindi,Rawalpindi,291,323,123,168,242070.0,12573.08,229496.92,183298.44,19449.0,186.42,143.0,0.0,204151.27,25345.65,0.1104,788.65,14.09,6,1074.4
2025-03-13,B004,Falcon QSR Rawalpindi,Rawalpindi,264,286,117,147,223900.0,12032.78,211867.22,166248.55,18002.0,179.95,145.85,0.0,187921.9,23945.31,0.113,802.53,15.74,7,3345.55
2025-03-14,B004,Falcon QSR Rawalpindi,Rawalpindi,319,338,155,164,271090.0,10471.34,260618.66,205685.74,20548.0,201.57,138.29,0.0,228137.31,32481.35,0.1246,816.99,13.13,4,1563.7
2025-03-15,B004,Falcon QSR Rawalpindi,Rawalpindi,364,401,179,185,320465.0,15564.35,304900.65,238337.63,23216.0,210.33,146.31,0.0,264359.5,40541.15,0.133,837.64,13.75,14,2449.22
2025-03-16,B004,Falcon QSR Rawalpindi,Rawalpindi,378,402,164,214,321270.0,15084.96,306185.04,239104.3,25673.0,206.29,146.87,0.0,265956.05,40228.99,0.1314,810.01,14.49,12,825.59
2025-03-17,B004,Falcon QSR Rawalpindi,Rawalpindi,282,298,126,156,255535.0,14274.68,241260.32,192046.1,18776.0,197.6,143.79,0.0,212782.1,28478.21,0.118,855.53,16.63,6,1618.61
2025-03-18,B004,Falcon QSR Rawalpindi,Rawalpindi,276,291,126,150,223075.0,9090.78,213984.22,164490.98,18296.0,196.62,143.49,0.0,183943.94,30040.28,0.1404,775.31,10.97,5,816.85
2025-03-19,B004,Falcon QSR Rawalpindi,Rawalpindi,274,291,127,147,222215.0,8993.57,213221.43,162691.75,17179.0,188.88,147.66,0.0,182177.05,31044.38,0.1456,778.18,13.48,8,1969.76
2025-03-20,B004,Falcon QSR Rawalpindi,Rawalpindi,281,300,122,159,248620.0,8905.25,239714.75,185536.33,19262.0,186.79,139.48,0.0,207110.96,32603.78,0.136,853.08,14.88,6,1986.36
2025-03-21,B004,Falcon QSR Rawalpindi,Rawalpindi,281,292,106,175,246965.0,11739.61,235225.39,185173.23,21066.0,201.69,144.57,0.0,207849.5,27375.89,0.1164,837.1,15.89,7,1264.0
2025-03-22,B004,Falcon QSR Rawalpindi,Rawalpindi,400,422,187,213,333260.0,15110.09,318149.91,249894.4,26015.0,197.29,142.83,0.0,278515.47,39634.44,0.1246,795.37,17.35,9,2265.95
2025-03-23,B004,Falcon QSR Rawalpindi,Rawalpindi,366,386,163,203,296380.0,9559.73,286820.27,217406.97,23811.0,211.52,136.5,0.0,244460.66,42359.61,0.1477,783.66,18.01,7,2894.67
2025-03-24,B004,Falcon QSR Rawalpindi,Rawalpindi,281,301,128,153,187530.0,10316.3,177213.7,138663.85,16804.0,184.54,139.15,0.0,157305.82,19907.88,0.1123,630.65,17.24,5,1514.28
2025-03-25,B004,Falcon QSR Rawalpindi,Rawalpindi,288,295,127,161,281225.0,6376.55,274848.45,208688.47,21334.0,190.97,147.57,0.0,233623.18,41225.27,0.15,954.33,14.04,6,3262.18
2025-03-26,B004,Falcon QSR Rawalpindi,Rawalpindi,285,302,124,161,231600.0,16940.96,214659.04,172123.72,18986.0,180.86,141.63,0.0,192114.07,22544.97,0.105,753.19,14.02,5,681.86
2025-03-27,B004,Falcon QSR Rawalpindi,Rawalpindi,283,315,129,154,231915.0,7241.04,224673.96,172080.73,19269.0,198.22,144.71,0.0,193197.81,31476.15,0.1401,793.9,10.23,7,1505.14
2025-03-28,B004,Falcon QSR Rawalpindi,Rawalpindi,280,312,124,156,227335.0,10863.99,216471.01,168167.71,18120.0,186.71,135.92,0.0,187659.69,28811.31,0.1331,773.11,14.41,3,1049.36
2025-03-29,B004,Falcon QSR Rawalpindi,Rawalpindi,372,396,157,215,321040.0,20864.99,300175.01,246003.96,24962.0,202.2,145.77,0.0,273651.1,26523.91,0.0884,806.92,14.6,11,2337.16
2025-03-30,B004,Falcon QSR Rawalpindi,Rawalpindi,359,386,158,201,323385.0,16772.51,306612.49,241302.12,24968.0,190.69,143.43,0.0,268229.79,38382.7,0.1252,854.07,12.47,10,1625.55
2025-03-31,B004,Falcon QSR Rawalpindi,Rawalpindi,289,298,131,158,242515.0,12554.77,229960.23,176429.04,19573.0,187.34,138.46,0.0,197842.81,32117.42,0.1397,795.71,16.2,3,1514.97
2025-04-01,B004,Falcon QSR Rawalpindi,Rawalpindi,298,308,140,158,214090.0,13531.36,200558.64,158947.28,18426.0,183.9,144.9,0.0,179444.79,21113.85,0.1053,673.02,14.33,4,1742.71
2025-04-02,B004,Falcon QSR Rawalpindi,Rawalpindi,313,338,139,174,256080.0,3318.92,252761.08,193365.38,20586.0,185.32,142.39,0.0,216202.42,36558.66,0.1446,807.54,12.55,5,1923.33
2025-04-03,B004,Falcon QSR Rawalpindi,Rawalpindi,303,334,137,166,239690.0,19881.86,219808.14,177432.88,19429.0,186.47,137.16,0.0,198128.21,21679.93,0.0986,725.44,14.19,5,942.69
2025-04-04,B004,Falcon QSR Rawalpindi,Rawalpindi,265,282,130,135,221700.0,11287.97,210412.03,164322.28,16892.0,188.6,136.31,0.0,182495.78,27916.26,0.1327,794.01,13.38,4,956.6
2025-04-05,B004,Falcon QSR Rawalpindi,Rawalpindi,375,387,162,213,349455.0,19580.27,329874.73,257124.79,26411.0,206.2,146.5,0.0,285863.67,44011.05,0.1334,879.67,14.96,7,1975.18
2025-04-06,B004,Falcon QSR Rawalpindi,Rawalpindi,342,348,151,191,290475.0,24253.05,266221.95,219014.39,22287.0,207.84,144.54,0.0,243347.38,22874.57,0.0859,778.43,12.05,8,1693.61
2025-04-07,B004,Falcon QSR Rawalpindi,Rawalpindi,285,301,133,152,250015.0,10655.83,239359.17,188373.71,18538.0,185.35,143.59,0.0,208204.51,31154.65,0.1302,839.86,15.65,6,963.86
2025-04-08,B004,Falcon QSR Rawalpindi,Rawalpindi,245,261,88,157,227505.0,13326.34,214178.66,168738.51,18042.0,182.1,144.87,0.0,188171.82,26006.84,0.1214,874.2,11.2,5,1064.34
2025-04-09,B004,Falcon QSR Rawalpindi,Rawalpindi,267,293,118,149,192690.0,4930.6,187759.4,141719.5,16557.0,178.14,144.99,0.0,160885.58,26873.83,0.1431,703.22,14.31,3,2285.95
2025-04-10,B004,Falcon QSR Rawalpindi,Rawalpindi,285,291,121,164,268605.0,9062.23,259542.77,199987.7,20971.0,191.69,146.6,0.0,224208.65,35334.12,0.1361,910.68,15.53,6,2911.66
2025-04-11,B004,Falcon QSR Rawalpindi,Rawalpindi,266,295,118,148,229845.0,6664.82,223180.18,169323.52,17532.0,211.38,146.28,0.0,189233.73,33946.45,0.1521,839.02,13.81,3,2020.55
2025-04-12,B004,Falcon QSR Rawalpindi,Rawalpindi,348,368,163,185,312530.0,11335.78,301194.22,230520.44,23336.0,207.1,138.82,0.0,255409.96,45784.26,0.152,865.5,18.37,11,1207.6
2025-04-13,B004,Falcon QSR Rawalpindi,Rawalpindi,332,360,170,162,236975.0,12686.47,224288.53,173876.33,19221.0,199.94,144.49,0.0,194749.36,29539.17,0.1317,675.57,18.03,5,1307.6
2025-04-14,B004,Falcon QSR Rawalpindi,Rawalpindi,221,244,91,130,150045.0,7097.51,142947.49,110185.79,14102.0,184.96,141.49,0.0,125818.6,17128.89,0.1198,646.82,15.79,4,1204.36
2025-04-15,B004,Falcon QSR Rawalpindi,Rawalpindi,224,236,115,109,171275.0,10894.48,160380.52,126951.7,13508.0,183.29,145.95,0.0,141926.91,18453.61,0.1151,715.98,13.0,3,1137.97
2025-04-16,B004,Falcon QSR Rawalpindi,Rawalpindi,225,247,116,109,168690.0,3749.75,164940.25,127030.77,13153.0,182.64,147.18,0.0,142095.94,22844.31,0.1385,733.07,15.93,4,1582.34
2025-04-17,B004,Falcon QSR Rawalpindi,Rawalpindi,237,259,125,112,185995.0,6253.26,179741.74,137398.89,14465.0,188.08,145.64,0.0,153394.47,26347.27,0.1466,758.4,14.74,7,1196.86
2025-04-18,B004,Falcon QSR Rawalpindi,Rawalpindi,242,250,126,116,159840.0,9907.52,149932.48,118625.76,13679.0,209.13,141.06,0.0,133528.6,16403.88,0.1094,619.56,16.73,8,873.66
2025-04-19,B004,Falcon QSR Rawalpindi,Rawalpindi,281,300,149,132,237035.0,12419.46,224615.54,176805.83,17816.0,211.0,137.79,0.0,196987.47,27628.07,0.123,799.34,14.38,5,2016.85
2025-04-20,B004,Falcon QSR Rawalpindi,Rawalpindi,282,309,143,139,200185.0,8339.36,191845.64,149838.7,15994.0,200.47,137.45,0.0,167614.9,24230.74,0.1263,680.3,13.7,9,1444.28
2025-04-21,B004,Falcon QSR Rawalpindi,Rawalpindi,250,258,136,114,209850.0,11868.48,197981.52,158976.07,15091.0,181.63,142.63,0.0,176765.05,21216.48,0.1072,791.93,10.89,5,2373.72
2025-04-22,B004,Falcon QSR Rawalpindi,Rawalpindi,252,281,127,125,203520.0,9217.7,194302.3,151523.56,16161.0,177.8,137.06,0.0,169110.17,25192.13,0.1297,771.04,16.04,5,1110.75
2025-04-23,B004,Falcon QSR Rawalpindi,Rawalpindi,287,316,146,141,216725.0,7495.07,209229.93,160241.56,17367.0,190.36,146.5,0.0,180243.77,28986.17,0.1385,729.02,11.43,9,2298.35
2025-04-24,B004,Falcon QSR Rawalpindi,Rawalpindi,214,231,95,119,165095.0,11768.61,153326.39,124317.72,13481.0,177.27,148.0,0.0,139226.34,14100.05,0.092,716.48,13.08,2,1102.34
2025-04-25,B004,Falcon QSR Rawalpindi,Rawalpindi,246,270,137,109,207475.0,7383.04,200091.96,151544.29,15184.0,199.85,138.28,0.0,168488.46,31603.49,0.1579,813.38,13.57,4,1422.05
2025-04-26,B004,Falcon QSR Rawalpindi,Rawalpindi,306,328,157,149,229625.0,13505.92,216119.08,169581.5,17888.0,195.32,140.15,0.0,190397.79,25721.29,0.119,706.27,14.7,7,2592.82
2025-04-27,B004,Falcon QSR Rawalpindi,Rawalpindi,341,371,161,180,274850.0,6235.41,268614.59,204371.8,22856.0,206.69,143.19,0.0,228964.68,39649.9,0.1476,787.73,13.23,10,1387.0
2025-04-28,B004,Falcon QSR Rawalpindi,Rawalpindi,266,283,139,127,198900.0,8890.11,190009.89,145908.72,16208.0,188.03,140.36,0.0,163838.49,26171.4,0.1377,714.32,17.02,4,1393.39
2025-04-29,B004,Falcon QSR Rawalpindi,Rawalpindi,256,285,137,119,199175.0,9930.63,189244.37,148759.83,15692.0,195.05,148.16,0.0,166926.06,22318.31,0.1179,739.24,12.47,6,2131.03
2025-04-30,B004,Falcon QSR Rawalpindi,Rawalpindi,265,276,139,126,183780.0,12164.07,171615.93,136203.18,15399.0,189.23,141.82,0.0,153704.84,17911.09,0.1044,647.61,17.99,7,1771.61
2025-05-01,B004,Falcon QSR Rawalpindi,Rawalpindi,281,298,146,135,228590.0,9201.14,219388.86,169279.99,16871.0,177.27,157.04,3429.77,191935.96,27452.9,0.1251,780.74,8.7,4,2020.89
2025-05-02,B004,Falcon QSR Rawalpindi,Rawalpindi,302,331,158,144,214515.0,7543.02,206971.98,155744.32,17498.0,188.69,155.12,3311.64,179402.08,27569.9,0.1332,685.34,13.99,8,2504.3
2025-05-03,B004,Falcon QSR Rawalpindi,Rawalpindi,277,305,154,123,219570.0,14248.24,205321.76,163440.4,16446.0,192.23,160.7,4575.54,187546.26,17775.5,0.0866,741.23,16.43,5,2731.38
2025-05-04,B004,Falcon QSR Rawalpindi,Rawalpindi,335,363,192,143,268905.0,12412.61,256492.39,194179.18,19104.0,200.06,152.02,3578.62,220016.11,36476.28,0.1422,765.65,15.7,9,2802.23
2025-05-05,B004,Falcon QSR Rawalpindi,Rawalpindi,260,271,135,125,169120.0,10316.83,158803.17,126384.11,14423.0,183.26,149.62,5060.2,146860.29,11942.88,0.0752,610.78,18.6,5,660.09
2025-05-06,B004,Falcon QSR Rawalpindi,Rawalpindi,277,292,151,126,235230.0,11837.92,223392.08,174510.4,17159.0,193.68,154.01,6985.21,201759.21,21632.87,0.0968,806.47,13.88,7,2756.9
2025-05-07,B004,Falcon QSR Rawalpindi,Rawalpindi,225,246,121,104,182785.0,4637.72,178147.28,135413.36,13645.0,198.49,158.14,8340.18,159844.4,18302.88,0.1027,791.77,17.04,6,2089.24
2025-05-08,B004,Falcon QSR Rawalpindi,Rawalpindi,252,283,130,122,209135.0,16973.69,192161.31,154117.1,15435.0,193.44,159.13,4630.8,175721.43,16439.88,0.0856,762.54,13.57,7,1185.96
2025-05-09,B004,Falcon QSR Rawalpindi,Rawalpindi,239,250,123,116,183605.0,9795.62,173809.38,138203.71,14575.0,193.56,156.31,4642.71,159800.88,14008.5,0.0806,727.24,15.31,5,2029.59
2025-05-10,B004,Falcon QSR Rawalpindi,Rawalpindi,299,325,162,137,246515.0,8436.72,238078.28,184496.06,17912.0,207.47,159.91,5762.94,211031.3,27046.99,0.1136,796.25,10.87,5,2492.91
2025-05-11,B004,Falcon QSR Rawalpindi,Rawalpindi,283,305,142,141,234130.0,11466.28,222663.72,170377.73,18491.0,193.89,156.42,2883.39,194240.98,28422.74,0.1276,786.8,11.86,3,2138.55
2025-05-12,B004,Falcon QSR Rawalpindi,Rawalpindi,251,267,108,143,211030.0,11402.28,199627.72,159317.93,17091.0,180.11,151.69,2995.39,180711.44,18916.28,0.0948,795.33,14.47,6,975.33
2025-05-13,B004,Falcon QSR Rawalpindi,Rawalpindi,262,278,131,131,209935.0,10215.32,199719.68,152059.55,17060.0,198.89,157.08,2638.73,174284.37,25435.31,0.1274,762.29,15.42,5,2170.11
2025-05-14,B004,Falcon QSR Rawalpindi,Rawalpindi,273,287,145,128,223630.0,15630.5,207999.5,160525.1,16656.0,180.28,153.7,6239.87,185826.91,22172.6,0.1066,761.9,14.12,5,2071.97
2025-05-15,B004,Falcon QSR Rawalpindi,Rawalpindi,242,269,132,110,167710.0,6545.0,161165.0,121640.18,13046.0,199.06,154.32,3061.63,139227.84,21937.16,0.1361,665.97,16.93,9,1126.65
2025-05-16,B004,Falcon QSR Rawalpindi,Rawalpindi,268,296,138,130,166700.0,9036.55,157663.45,119663.82,14804.0,194.37,151.36,2747.26,139207.59,18455.86,0.1171,588.3,15.86,4,1646.79
2025-05-17,B004,Falcon QSR Rawalpindi,Rawalpindi,295,322,147,148,226795.0,12973.5,213821.5,166267.95,17971.0,193.42,157.96,4308.58,189656.57,24164.93,0.113,724.82,12.69,4,757.66
2025-05-18,B004,Falcon QSR Rawalpindi,Rawalpindi,249,270,108,141,188650.0,11877.35,176772.65,140409.64,16585.0,208.68,153.39,6702.38,166787.6,9985.06,0.0565,709.93,14.97,3,2728.5
2025-05-19,B004,Falcon QSR Rawalpindi,Rawalpindi,252,277,129,123,190175.0,7805.38,182369.62,141995.08,15115.0,182.51,157.54,7838.88,166981.41,15388.21,0.0844,723.69,12.66,5,1692.39
2025-05-20,B004,Falcon QSR Rawalpindi,Rawalpindi,235,260,115,120,197210.0,12830.71,184379.29,146860.63,15335.0,185.42,151.26,2964.14,166784.85,17594.44,0.0954,784.59,12.38,5,1288.41
2025-05-21,B004,Falcon QSR Rawalpindi,Rawalpindi,242,256,101,141,204785.0,15238.58,189546.42,152314.79,17198.0,183.77,161.28,4710.67,176137.71,13408.71,0.0707,783.25,15.1,6,1569.2
2025-05-22,B004,Falcon QSR Rawalpindi,Rawalpindi,236,258,128,108,190075.0,4145.33,185929.67,139439.87,14603.0,190.64,158.11,5629.89,162310.24,23619.43,0.127,787.84,13.55,6,2288.72
2025-05-23,B004,Falcon QSR Rawalpindi,Rawalpindi,269,278,140,129,200535.0,9774.42,190760.58,148835.79,16133.0,211.18,158.48,4572.49,171980.02,18780.55,0.0985,709.15,14.04,5,2069.09
2025-05-24,B004,Falcon QSR Rawalpindi,Rawalpindi,285,299,140,145,216030.0,7399.69,208630.31,158910.15,17304.0,210.38,156.69,3627.28,183251.2,25379.11,0.1216,732.04,14.51,6,3042.69
2025-05-25,B004,Falcon QSR Rawalpindi,Rawalpindi,329,367,170,159,281470.0,16378.36,265091.64,209300.1,21523.0,199.49,154.18,5832.65,239130.06,25961.57,0.0979,805.75,13.44,6,2120.64
2025-05-26,B004,Falcon QSR Rawalpindi,Rawalpindi,267,294,144,123,190295.0,5131.27,185163.73,141382.87,15413.0,199.28,154.05,7428.4,166976.38,18187.35,0.0982,693.5,14.53,6,2398.78
2025-05-27,B004,Falcon QSR Rawalpindi,Rawalpindi,254,272,129,125,209475.0,5061.41,204413.59,154745.81,15732.0,187.34,161.01,5459.03,177825.32,26588.27,0.1301,804.78,16.79,6,1540.12
2025-05-28,B004,Falcon QSR Rawalpindi,Rawalpindi,284,296,150,134,241200.0,4402.22,236797.78,176965.97,18276.0,182.43,159.19,8318.95,204610.98,32186.8,0.1359,833.79,12.16,9,708.44
2025-05-29,B004,Falcon QSR Rawalpindi,Rawalpindi,261,278,130,131,200245.0,14575.26,185669.74,146750.85,16109.0,176.81,156.67,4537.67,169573.32,16096.41,0.0867,711.38,17.11,5,1842.33
2025-05-30,B004,Falcon QSR Rawalpindi,Rawalpindi,248,265,123,125,195145.0,10325.35,184819.65,147824.34,15323.0,196.2,158.04,7410.59,172562.24,12257.41,0.0663,745.24,12.79,5,1650.06
2025-05-31,B004,Falcon QSR Rawalpindi,Rawalpindi,301,321,162,139,263095.0,15721.83,247373.17,192589.83,18321.0,196.4,152.09,3647.02,217470.42,29902.75,0.1209,821.84,12.89,9,2564.07
2025-06-01,B004,Falcon QSR Rawalpindi,Rawalpindi,311,332,136,175,253370.0,5791.73,247578.27,188540.46,21834.0,209.31,158.57,0.0,212812.18,34766.09,0.1404,796.07,17.21,5,2069.83
2025-06-02,B004,Falcon QSR Rawalpindi,Rawalpindi,276,289,144,132,185290.0,8230.93,177059.07,136704.57,15286.0,181.63,148.79,0.0,153603.52,23455.55,0.1325,641.52,13.61,6,1282.53
2025-06-03,B004,Falcon QSR Rawalpindi,Rawalpindi,280,302,144,136,206010.0,15599.1,190410.9,152227.18,16555.0,177.7,155.27,0.0,170031.34,20379.56,0.107,680.04,13.53,7,916.19
2025-06-04,B004,Falcon QSR Rawalpindi,Rawalpindi,253,273,107,146,207945.0,12950.93,194994.07,156493.0,17203.0,176.59,149.27,0.0,175654.25,19339.81,0.0992,770.73,12.27,4,1632.4
2025-06-05,B004,Falcon QSR Rawalpindi,Rawalpindi,250,273,130,120,205555.0,5734.38,199820.62,154250.39,15543.0,184.23,160.05,0.0,170957.9,28862.72,0.1444,799.28,12.12,3,820.23
2025-06-06,B004,Falcon QSR Rawalpindi,Rawalpindi,261,283,128,133,191930.0,8814.79,183115.21,141795.26,15944.0,197.69,151.11,0.0,158658.6,24456.61,0.1336,701.59,9.6,3,570.54
2025-06-07,B004,Falcon QSR Rawalpindi,Rawalpindi,304,320,146,158,239215.0,10085.65,229129.35,175326.49,19622.0,202.46,159.48,0.0,196841.57,32287.78,0.1409,753.71,18.28,8,1531.15
2025-06-08,B004,Falcon QSR Rawalpindi,Rawalpindi,298,318,148,150,216955.0,7094.16,209860.84,161496.48,17966.0,197.06,159.58,0.0,181071.05,28789.79,0.1372,704.23,17.65,7,1251.93
2025-06-09,B004,Falcon QSR Rawalpindi,Rawalpindi,251,279,134,117,209410.0,8119.09,201290.91,153775.69,15684.0,181.17,153.14,0.0,170784.29,30506.62,0.1516,801.96,14.91,5,990.29
2025-06-10,B004,Falcon QSR Rawalpindi,Rawalpindi,240,261,129,111,200060.0,9783.72,190276.28,144426.97,14561.0,191.22,148.59,0.0,162106.35,28169.92,0.148,792.82,14.58,6,2778.57
2025-06-11,B004,Falcon QSR Rawalpindi,Rawalpindi,239,262,120,119,190975.0,9274.25,181700.75,144124.42,15126.0,176.26,151.19,0.0,160144.74,21556.0,0.1186,760.25,14.82,8,566.87
2025-06-12,B004,Falcon QSR Rawalpindi,Rawalpindi,237,246,122,115,154525.0,9264.18,145260.82,113202.19,13599.0,180.73,157.03,0.0,128427.74,16833.09,0.1159,612.91,14.7,3,1288.79
2025-06-13,B004,Falcon QSR Rawalpindi,Rawalpindi,248,267,136,112,207640.0,13155.51,194484.49,156438.16,15398.0,198.01,153.67,0.0,174630.01,19854.47,0.1021,784.21,15.49,4,2442.18
2025-06-14,B004,Falcon QSR Rawalpindi,Rawalpindi,283,307,153,130,209555.0,10565.66,198989.34,155528.64,16779.0,204.35,154.19,0.0,174989.34,23999.99,0.1206,703.14,17.18,4,2323.16
2025-06-15,B004,Falcon QSR Rawalpindi,Rawalpindi,289,302,157,132,231270.0,12787.11,218482.89,169719.69,17202.0,196.67,159.56,0.0,189757.86,28725.03,0.1315,756.0,16.52,7,2479.94
2025-06-16,B004,Falcon QSR Rawalpindi,Rawalpindi,287,302,136,151,223040.0,14095.35,208944.65,164568.38,18539.0,178.32,149.42,0.0,185254.41,23690.24,0.1134,728.03,14.25,6,1819.29
2025-06-17,B004,Falcon QSR Rawalpindi,Rawalpindi,253,268,134,119,194780.0,6971.5,187808.5,142707.58,14814.0,182.31,152.58,0.0,160232.32,27576.18,0.1468,742.33,12.54,4,2375.85
2025-06-18,B004,Falcon QSR Rawalpindi,Rawalpindi,223,237,115,108,198420.0,11203.76,187216.24,144087.17,14703.0,199.15,150.89,0.0,160174.77,27041.47,0.1444,839.53,14.04,6,1034.57
2025-06-19,B004,Falcon QSR Rawalpindi,Rawalpindi,257,281,140,117,216405.0,11731.73,204673.27,161557.67,16009.0,185.06,157.61,0.0,180039.5,24633.77,0.1204,796.39,13.95,6,2130.16
2025-06-20,B004,Falcon QSR Rawalpindi,Rawalpindi,237,248,127,110,191045.0,10054.62,180990.38,139065.72,14112.0,192.71,159.7,0.0,155457.81,25532.57,0.1411,763.67,15.13,4,1927.68
2025-06-21,B004,Falcon QSR Rawalpindi,Rawalpindi,264,290,142,122,210955.0,7931.36,203023.64,156060.93,15687.0,187.95,150.83,0.0,172479.5,30544.14,0.1504,769.03,11.48,7,392.79
2025-06-22,B004,Falcon QSR Rawalpindi,Rawalpindi,296,320,159,137,223340.0,8971.41,214368.59,160076.05,17834.0,205.09,160.85,0.0,181521.06,32847.53,0.1532,724.22,16.33,7,3245.06
2025-06-23,B004,Falcon QSR Rawalpindi,Rawalpindi,259,269,132,127,223385.0,10079.65,213305.35,171206.87,15737.0,176.93,153.95,0.0,189668.64,23636.71,0.1108,823.57,11.97,3,2393.89
2025-06-24,B004,Falcon QSR Rawalpindi,Rawalpindi,257,282,141,116,187055.0,5974.3,181080.7,137231.29,14442.0,190.61,156.55,0.0,153208.42,27872.28,0.1539,704.59,13.16,3,1187.97
