expense_id,date,branch_id,expense_type,amount
EXP0000003105,2025-12-21,B002,payroll,49540.53
EXP0000003106,2025-12-21,B003,payroll,43475.15
EXP0000003107,2025-12-21,B003,marketing,4398.80
EXP0000003108,2025-12-21,B004,payroll,37064.69
EXP0000003109,2025-12-21,B005,purchase,2401.58
EXP0000003110,2025-12-21,B005,payroll,34599.75
EXP0000003111,2025-12-21,B005,marketing,3811.11
EXP0000003112,2025-12-22,B001,purchase,1082.33
EXP0000003113,2025-12-22,B001,payroll,30982.07
EXP0000003114,2025-12-22,B001,marketing,3305.43
EXP0000003115,2025-12-22,B002,payroll,49540.53
EXP0000003116,2025-12-22,B002,marketing,2676.18
EXP0000003117,2025-12-22,B003,payroll,43475.15
EXP0000003118,2025-12-22,B004,purchase,3504.83
EXP0000003119,2025-12-22,B004,payroll,37064.69
EXP0000003120,2025-12-22,B005,payroll,34599.75
EXP0000003121,2025-12-22,B005,marketing,4326.07
EXP0000003122,2025-12-23,B001,payroll,30982.07
EXP0000003123,2025-12-23,B002,payroll,49540.53
EXP0000003124,2025-12-23,B003,purchase,2265.17
EXP0000003125,2025-12-23,B003,payroll,43475.15
EXP0000003126,2025-12-23,B003,marketing,5183.66
EXP0000003127,2025-12-23,B004,payroll,37064.69
EXP0000003128,2025-12-23,B005,payroll,34599.75
EXP0000003129,2025-12-23,B005,marketing,4651.53
EXP0000003130,2025-12-24,B001,payroll,30982.07
EXP0000003131,2025-12-24,B002,purchase,940.36
EXP0000003132,2025-12-24,B002,payroll,49540.53
EXP0000003133,2025-12-24,B003,payroll,43475.15
EXP0000003134,2025-12-24,B003,marketing,3679.38
EXP0000003135,2025-12-24,B004,payroll,37064.69
EXP0000003136,2025-12-24,B005,purchase,1677.82
EXP0000003137,2025-12-24,B005,payroll,34599.75
EXP0000003138,2025-12-25,B001,purchase,1014.33
EXP0000003139,2025-12-25,B001,payroll,30982.07
EXP0000003140,2025-12-25,B002,payroll,49540.53
EXP0000003141,2025-12-25,B003,payroll,43475.15
EXP0000003142,2025-12-25,B004,purchase,3294.77
EXP0000003143,2025-12-25,B004,payroll,37064.69
EXP0000003144,2025-12-25,B005,payroll,34599.75
EXP0000003145,2025-12-26,B001,payroll,30982.07
EXP0000003146,2025-12-26,B001,marketing,3225.24
EXP0000003147,2025-12-26,B002,payroll,49540.53
EXP0000003148,2025-12-26,B003,purchase,1850.05
EXP0000003149,2025-12-26,B003,payroll,43475.15
EXP0000003150,2025-12-26,B004,payroll,37064.69
EXP0000003151,2025-12-26,B005,payroll,34599.75
EXP0000003152,2025-12-27,B001,payroll,30982.07
EXP0000003153,2025-12-27,B002,purchase,1519.73
EXP0000003154,2025-12-27,B002,payroll,49540.53
EXP0000003155,2025-12-27,B003,payroll,43475.15
EXP0000003156,2025-12-27,B003,marketing,4143.94
EXP0000003157,2025-12-27,B004,payroll,37064.69
EXP0000003158,2025-12-27,B004,marketing,2684.77
EXP0000003159,2025-12-27,B005,purchase,1092.21
EXP0000003160,2025-12-27,B005,payroll,34599.75
EXP0000003161,2025-12-27,B005,marketing,4666.48
EXP0000003162,2025-12-28,B001,purchase,1789.06
EXP0000003163,2025-12-28,B001,payroll,30982.07
EXP0000003164,2025-12-28,B002,payroll,49540.53
EXP0000003165,2025-12-28,B003,payroll,43475.15
EXP0000003166,2025-12-28,B004,purchase,2507.68
EXP0000003167,2025-12-28,B004,payroll,37064.69
EXP0000003168,2025-12-28,B005,payroll,34599.75
EXP0000003169,2025-12-28,B005,marketing,3717.22
EXP0000003170,2025-12-29,B001,payroll,30982.07
EXP0000003171,2025-12-29,B001,marketing,4257.57
EXP0000003172,2025-12-29,B002,payroll,49540.53
EXP0000003173,2025-12-29,B003,purchase,1315.45
EXP0000003174,2025-12-29,B003,payroll,43475.15
EXP0000003175,2025-12-29,B004,payroll,37064.69
EXP0000003176,2025-12-29,B004,marketing,4040.35
EXP0000003177,2025-12-29,B005,payroll,34599.75
EXP0000003178,2025-12-30,B001,payroll,30982.07
EXP0000003179,2025-12-30,B002,purchase,2480.90
EXP0000003180,2025-12-30,B002,payroll,49540.53
EXP0000003181,2025-12-30,B003,payroll,43475.15
EXP0000003182,2025-12-30,B004,payroll,37064.69
EXP0000003183,2025-12-30,B005,purchase,4768.97
EXP0000003184,2025-12-30,B005,payroll,34599.75
EXP0000003185,2025-12-31,B001,purchase,3681.13
EXP0000003186,2025-12-31,B001,payroll,30982.07
EXP0000003187,2025-12-31,B002,payroll,49540.53
EXP0000003188,2025-12-31,B002,marketing,2786.42
EXP0000003189,2025-12-31,B003,payroll,43475.15
EXP0000003190,2025-12-31,B003,marketing,4501.04
EXP0000003191,2025-12-31,B004,purchase,1852.37
EXP0000003192,2025-12-31,B004,payroll,37064.69
EXP0000003193,2025-12-31,B005,payroll,34599.75
EXP0000003194,2025-12-31,B005,marketing,5711.34
